holeid,x,y,z,maxdepth,Campana,ENDDATE
SPRC2774,474796.93,7480750.03,1740.46,200.0,Programa_Operac_F16,1-Aug-2014
SPRC2775,475509.53,7481641.85,1669.73,140.0,Programa_Operac_F13,2-Aug-2014
SPRC2776,475510.33,7481642.05,1669.75,90.0,Programa_Operac_F13,3-Aug-2014
SPRC2777,474699.07,7480750.19,1737.13,200.0,Programa_Operac_F16,4-Aug-2014
SPRC2778,474648.24,7480750.07,1735.44,174.0,Programa_Operac_F16,7-Aug-2014
SPRC2779,474598.22,7480750.08,1733.79,186.0,Programa_Operac_F16,8-Aug-2014
SPRC2780,474147.49,7480365.28,1716.45,136.0,Programa_Operac_F10,11-Aug-2014
SPRC2782,474200.682,7480450.009,1718.867,120.0,Programa_Operac_F10,17-Aug-2014
SPRC2783,474497.171,7480749.882,1730.45,168.0,Programa_Operac_F16,18-Aug-2014
SPRC2784,474446.166,7480750.007,1728.837,156.0,Programa_Operac_F16,20-Aug-2014
SPRC2785,474401.495,7480749.872,1727.303,148.0,Programa_Operac_F16,21-Aug-2014
SPRC2787,474948.089,7480750.151,1745.621,202.0,Programa_Operac_F16,24-Aug-2014
SPRC2788,474548.51,7480850.4,1732.92,188.0,Programa_Operac_F18,8-Sep-2014
SPRC2789,474748.16,7481807.64,1715.14,180.0,Programa_Operac_F15,25-Aug-2014
SPRC2791,474705.94,7481092.58,1739.0,150.0,Programa_Hidrica_SF,29-Aug-2014
SPRC2792,475579.05,7481058.01,1769.79,200.0,Programa_Hidrica_F21,2-Sep-2014
SPRC2795,474447.68,7480850.09,1729.51,154.0,Programa_Operac_F18,6-Sep-2014
SPRC2796,474649.47,7480849.98,1735.92,176.0,Programa_Operac_F18,10-Sep-2014
SPRC2797,474748.21,7480850.03,1739.15,196.0,Programa_Operac_F18,11-Sep-2014
SPRC2798,474847.68,7480850.5,1742.54,198.0,Programa_Operac_F18,13-Sep-2014
SPRC2799,474949.07,7480849.9,1746.21,198.0,Programa_Operac_F18,15-Sep-2014
SPRC2800,474459.16,7480949.8,1730.24,146.0,Programa_Operac_F18,16-Sep-2014
SPRC2801,474549.994,7480950.061,1733.221,198.0,Programa_Operac_F18,19-Sep-2014
SPRC2802,474535.139,7480700.897,1731.756,180.0,Programa_Operac_F10,23-Sep-2014
SPRC2803,474174.73,7480179.92,1716.34,150.0,Programa_Operac_F16,25-Sep-2014
SPRC2804,474170.004,7480155.4,1716.103,168.0,Programa_Operac_F16,29-Sep-2014
SPRC2806,474092.986,7480163.928,1714.181,140.0,Programa_Operac_F16,30-Sep-2014
SPRC2808,474114.131,7480101.727,1713.963,162.0,Programa_Operac_F16,1-Oct-2014
SPRC2809,474115.276,7480101.774,1714.117,180.0,Programa_Operac_F16,12-Oct-2014
SPRC2810,474080.03,7480114.97,1713.0,130.0,Programa_Operac_F16,11-Oct-2014
SPRC2811,474650.3,7480950.06,1736.44,174.0,Programa_Operac_F18,9-Oct-2014
SPRC2812,474750.16,7480950.05,1739.3,228.0,Programa_Operac_F18,5-Oct-2014
SPRC2813,474650.14,7481650.79,1741.29,170.0,Programa_Operac_F15,19-Oct-2014
SPRC2814,475285.47,7479773.98,1753.85,220.0,Programa_Operac_F11,23-Oct-2014
SPRC2816,474658.86,7481952.88,1744.16,240.0,Programa_Operac_F15,14-Oct-2014
SPRC2817,473900.826,7480076.411,1707.039,150.0,Programa_Operac_F16,15-Oct-2014
SPRC2818,474644.54,7482050.57,1744.08,180.0,Programa_Operac_F15,17-Oct-2014
SPRC2819,474740.45,7481757.03,1715.53,150.0,Programa_Operac_F15,18-Oct-2014
SPRC2824,475099.337,7479649.972,1745.98,200.0,Programa_Operac_F11,24-Oct-2014
SPRC2825,475100.027,7479700.033,1746.633,192.0,Programa_Operac_F11,26-Oct-2014
SPRC2826,475099.716,7479749.93,1746.969,180.0,Programa_Operac_F11,27-Oct-2014
SPRC2827,474646.226,7482050.282,1744.21,200.0,Programa_Operac_F15,29-Oct-2014
SPRC2829,475721.537,7481937.057,1779.55,250.0,Programa_Hidrica_SF,26-Nov-2014
SPRC2831,473729.781,7480051.329,1701.747,200.0,Programa_Hidrica_F10,7-Nov-2014
SPRC2832,474448.342,7480750.168,1728.813,184.0,Programa_Operac_F10,9-Nov-2014
SPRC2833,474734.231,7479520.004,1609.79,200.0,Programa_Hidrica_F9,14-Nov-2014
SPRC2835,474702.787,7480649.918,1736.516,186.0,Programa_Operac_F18,16-Nov-2014
SPRC2838,473891.38,7480143.04,1707.36,200.0,Programa_Hidrica_F18,25-Nov-2014
SPRC2839,474221.63,7480350.58,1718.85,200.0,Programa_Hidrica_F18,3-Dec-2014
SPRC2933,474725.7,7481624.7,1730.6,230.0,Programa_infill_F15,6-Oct-2015
SPRC2936,474729.58,7481672.49,1731.02,180.0,Programa_infill_F15,10-Oct-2015
SPRC2938,474739.5,7481754.3,1715.5,180.0,Programa_infill_F15,11-Oct-2015
SPRC2940,474744.14,7481755.89,1715.46,190.0,Programa_infill_F15,13-Oct-2015
SPRC2941,474740.91,7481791.59,1714.85,140.0,Programa_infill_F15,16-Oct-2015
SPRC2943,474731.32,7481968.6,1730.57,200.0,Programa_infill_F15,18-Oct-2015
SPRC2944,474739.87,7481849.64,1717.96,160.0,Programa_infill_F15,23-Oct-2015
SPRC2948,474674.59,7481764.21,1743.39,192.0,Programa_infill_F15,25-Oct-2015
SPRC2950,474678.93,7481605.22,1741.46,170.0,Programa_infill_F15,28-Oct-2015
SPRC2952,474666.88,7481417.22,1739.32,230.0,Programa_infill_F18,30-Oct-2015
SPRC2953,474633.06,7481471.49,1738.57,240.0,Programa_infill_F15,31-Oct-2015
SPRC2954,473968.95,7479994.66,1675.11,100.0,Programa_infill_F16,1-Nov-2015
SPRC2955,473993.55,7480001.26,1673.36,120.0,Programa_infill_F16,3-Nov-2015
SPRC2956,473993.55,7479998.26,1673.36,120.0,Programa_infill_F16,5-Nov-2015
SPRC2957,474077.8,7480015.17,1665.44,108.0,Programa_infill_F16,6-Nov-2015
SPRC2958,474098.84,7480016.33,1663.58,90.0,Programa_infill_F16,7-Nov-2015
SPRC2959,474106.25,7480008.83,1662.6,90.0,Programa_infill_F16,7-Nov-2015
SPRC2961,474671.6,7481401.0,1739.12,220.0,Programa_infill_F18,12-Nov-2015
SPRC2963,474045.41,7480099.97,1711.68,130.0,Programa_infill_F16,15-Nov-2015
SPRC2965,474587.51,7480522.91,1670.91,150.0,Programa_infill_F10,17-Nov-2015
SPRC2966,474060.84,7480109.68,1712.35,130.0,Programa_infill_F16,20-Nov-2015
SPRC2967,474182.06,7480202.97,1716.4,148.0,Programa_infill_F16,21-Nov-2015
SPRC2968,474156.39,7480233.48,1715.87,150.0,Programa_infill_F16,23-Nov-2015
SPRC2969,474110.38,7480107.16,1713.88,156.0,Programa_infill_F16,24-Nov-2015
SPRC2970,474003.81,7479905.05,1639.46,80.0,Programa_infill_F16,27-Nov-2015
SPRC2971,474157.19,7480114.14,1714.72,156.0,Programa_infill_F16,25-Nov-2015
SPRC2973,474101.02,7480184.22,1714.38,150.0,Programa_infill_F16,26-Nov-2015
SPRC2974,474198.58,7480425.02,1718.2,140.0,Programa_infill_F16,2-Dec-2015
SPRC2975,474088.01,7479932.33,1642.3,70.0,Programa_infill_F16,28-Nov-2015
SPRC2976,474116.33,7480321.29,1714.8,160.0,Programa_infill_F16,28-Nov-2015
SPRC2977,474171.45,7480331.59,1716.86,150.0,Programa_infill_F16,4-Jan-2016
SPRC2978,474985.78,7480556.61,1745.02,160.0,Programa_infill_F11,30-Nov-2015
SPRC2979,474849.63,7480628.24,1741.05,190.0,Programa_infill_F11,2-Dec-2015
SPRC2980,474385.41,7480602.09,1670.51,96.0,Programa_infill_F16,3-Dec-2015
SPRC2981,474191.17,7480347.42,1717.87,170.0,Programa_infill_F16,7-Dec-2015
SPRC2982,474570.93,7480750.82,1669.6,156.0,Programa_infill_F10,4-Dec-2015
SPRC2983,474163.41,7480170.8,1715.0,140.0,Programa_infill_F16,5-Dec-2015
SPRC2985,474938.91,7480576.59,1741.29,180.0,Programa_infill_F11,8-Dec-2015
SPRC2986,474171.3,7480191.7,1716.1,150.0,Programa_infill_F16,6-Dec-2015
SPRC2987,474158.25,7480233.72,1715.94,150.0,Programa_infill_F16,9-Dec-2015
SPRC2988,475015.78,7480539.95,1747.0,190.0,Programa_infill_F11,13-Dec-2015
SPRC2989,474241.74,7479987.4,1656.09,100.0,Programa_infill_F16,19-Dec-2015
SPRC2990,474205.45,7480000.52,1655.43,80.0,Programa_infill_F16,21-Dec-2015
SPRC2991,474461.79,7480714.31,1669.436,130.0,Programa_infill_F10,13-Dec-2015
SPRC2992,474375.08,7480694.25,1670.22,100.0,Programa_infill_F16,14-Dec-2015
SPRC2993,474943.15,7480619.16,1744.56,190.0,Programa_infill_F11,16-Dec-2015
SPRC2994,475044.06,7480516.93,1747.5,190.0,Programa_infill_F11,18-Dec-2015
SPRC2997,474301.34,7480221.67,1653.63,120.0,Programa_infill_F16,17-Dec-2015
SPRC2998,474296.27,7480179.86,1655.37,100.0,Programa_infill_F16,19-Dec-2015
SPRC2999,474172.94,7480015.22,1656.67,100.0,Programa_infill_F16,20-Dec-2015
SPRC3000,474275.7,7480026.0,1654.43,100.0,Programa_infill_F16,21-Dec-2015
SPRC3003,474888.7,7480599.35,1736.73,150.0,Programa_infill_F11,23-Dec-2015
SPRC3004,474351.0,7480325.0,1655.0,110.0,Programa_infill_F16,22-Dec-2015
SPRC3005,474050.27,7480004.46,1668.35,110.0,Programa_infill_F16,23-Dec-2015
SPRC3006,474849.91,7480587.83,1732.68,210.0,Programa_infill_F11,25-Dec-2015
SPRC3007,474155.44,7480117.95,1715.09,200.0,Programa_infill_F16,29-Dec-2015
SPRC3009,474410.03,7480350.49,1654.5,120.0,Programa_infill_F16,26-Dec-2015
SPRC3010,474404.39,7480424.31,1654.77,114.0,Programa_infill_F16,27-Dec-2015
SPRC3011,474316.97,7480424.93,1655.34,90.0,Programa_infill_F16,26-Dec-2015
SPRC3012,474323.29,7480475.06,1657.15,90.0,Programa_infill_F16,27-Dec-2015
SPRC3013,474348.81,7480429.77,1655.21,90.0,Programa_infill_F16,27-Dec-2015
SPRC3014,474169.62,7480183.53,1715.92,170.0,Programa_infill_F16,29-Dec-2015
SPRC3015,475035.88,7481077.08,1749.73,230.0,Programa_infill_F18,8-Jan-2016
SPRC3016,474185.19,7480239.26,1716.74,160.0,Programa_infill_F16,4-Jan-2016
SPRC3018,474163.86,7480128.61,1715.14,200.0,Programa_infill_F16,5-Jan-2016
SPRC3019,474858.72,7481152.4,1744.27,190.0,Programa_infill_F18,8-Jan-2016
SPRC3020,474896.89,7481142.0,1745.08,180.0,Programa_infill_F18,9-Jan-2016
SPRC3021,475063.72,7481068.43,1750.88,230.0,Programa_infill_F18,10-Jan-2016
SPRC3022,475160.15,7481060.83,1754.29,190.0,Programa_infill_F18,12-Jan-2016
SPRC3023,475120.99,7481062.72,1753.0,200.0,Programa_infill_F18,11-Jan-2016
SPRC3025,474953.18,7480309.75,1639.87,120.0,Programa_infill_F11,12-Jan-2016
SPRC3026,474936.71,7480318.62,1639.59,110.0,Programa_infill_F11,14-Jan-2016
SPRC3027,474125.63,7480620.21,1718.19,230.0,Programa_Hidrica_F10,19-Jan-2016
SPRC3028,474918.05,7480326.43,1639.54,100.0,Programa_infill_F11,15-Jan-2016
SPRC3029,474874.83,7480352.33,1641.68,100.0,Programa_infill_F11,15-Jan-2016
SPRC3030,475091.94,7480165.55,1663.72,120.0,Programa_infill_F11,17-Jan-2016
SPRC3031,475085.94,7480250.84,1671.35,120.0,Programa_infill_F11,20-Jan-2016
SPRC3032,475091.91,7480224.54,1669.04,136.0,Programa_infill_F11,21-Jan-2016
SPRC3033,474747.22,7481238.12,1740.41,160.0,Programa_infill_F18,21-Jan-2016
SPRC3034,474761.29,7481227.58,1740.88,190.0,Programa_infill_F18,23-Jan-2016
SPRC3035,475014.66,7481084.51,1749.22,270.0,Programa_infill_F18,26-Jan-2016
SPRC3036,474771.92,7481200.23,1741.43,236.0,Programa_infill_F18,25-Jan-2016
SPRC3038,474981.71,7481098.24,1748.32,220.0,Programa_infill_F18,27-Jan-2016
SPRC3040,474503.87,7479189.61,1536.06,250.0,Programa_Hyp_Hid_F4,2-Feb-2016
SPRC3043,475519.57,7480100.39,1764.07,250.0,Programa_Hidrica_F11,29-Feb-2016
SPRC3052,474486.38,7479188.56,1535.57,200.0,Programa_Hyp_Hid_F4,4-Mar-2016
SPRC3055,475165.0,7479815.62,1749.04,230.0,Programa_infill_F11,8-Mar-2016
SPRD0001,474203.615,7479500.237,1713.849,209.45,2005_infill_F3,29-Jan-2005
SPRD0002,474196.526,7479594.81,1714.278,182.0,2005_infill_F3,1-Feb-2005
SPRD0008,473899.169,7479649.98,1704.46,174.0,2005_infill_F3,11-Feb-2005
SPRD0010,473994.585,7479650.256,1707.608,196.0,2005_infill_F3,14-Feb-2005
SPRD0011,474047.644,7479650.189,1709.289,165.0,2005_infill_F3,14-Feb-2005
SPRD0012,474199.983,7479649.89,1714.373,209.0,2005_infill_F3,15-Feb-2005
SPRD0013,474299.585,7479650.104,1717.835,174.0,2005_infill_F3,15-Feb-2005
SPRD0014,474249.783,7479599.776,1715.732,160.0,2005_infill_F3,16-Feb-2005
SPRD0015,473999.537,7479600.017,1707.655,214.5,2005_infill_F3,17-Feb-2005
SPRD0016,473899.358,7479600.226,1704.209,191.0,2005_infill_F3,18-Feb-2005
SPRD0017,473849.798,7479549.88,1702.68,200.0,2005_infill_F3,20-Feb-2005
SPRD0018,473800.359,7479449.905,1700.666,186.0,2005_infill_F1,21-Feb-2005
SPRD0019,473796.211,7479399.463,1699.997,179.35,2005_infill_F1,23-Feb-2005
SPRD0020,473800.291,7479350.222,1700.126,182.0,2005_infill_F1,23-Feb-2005
SPRD0021,473849.259,7479146.183,1701.91,184.0,2005_infill_F1,26-Mar-2005
SPRD0022,473949.673,7479146.634,1704.821,195.0,2005_infill_F1,26-Feb-2005
SPRD0023,473949.591,7479047.982,1704.639,216.0,2005_infill_F1,2-Mar-2005
SPRD0024,473899.655,7478949.98,1703.334,190.0,2005_infill_F1,1-Mar-2005
SPRD0025,474049.808,7479199.614,1707.818,180.0,2005_infill_F1,28-Feb-2005
SPRD0026,474050.628,7479245.84,1708.126,160.0,2005_infill_F1,28-Feb-2005
SPRD0027,473947.754,7479249.888,1704.82,184.0,2005_infill_F1,11-Mar-2005
SPRD0028,473899.75,7479250.219,1703.132,191.0,2005_infill_F1,6-Mar-2005
SPRD0029,474099.191,7479299.94,1709.792,154.0,2005_infill_F1,17-Mar-2005
SPRD0030,473999.394,7478899.89,1706.513,227.0,2005_infill_F1,2-Mar-2005
SPRD0031,473949.439,7478950.306,1704.879,220.6,2005_infill_F1,5-Mar-2005
SPRD0032,473999.864,7479000.387,1706.444,261.0,2005_infill_F1,6-Mar-2005
SPRD0033,474049.431,7478999.855,1707.807,215.0,2005_infill_F1,3-Mar-2005
SPRD0034,474099.872,7479099.949,1709.044,215.0,2005_infill_F1,9-Mar-2005
SPRD0035,474099.657,7479150.209,1709.285,190.0,2005_infill_F1,9-Mar-2005
SPRD0037,474149.642,7479149.963,1710.761,205.0,2005_infill_F1,8-Mar-2005
SPRD0038,474199.685,7479199.754,1712.344,193.0,2005_infill_F1,9-Mar-2005
SPRD0039,473798.755,7479198.318,1700.154,169.0,2005_infill_F1,13-Mar-2005
SPRD0040,473849.649,7479250.179,1701.565,187.0,2005_infill_F1,15-Mar-2005
SPRD0042,473795.857,7479299.547,1699.956,175.0,2005_infill_F1,17-Mar-2005
SPRD0043,473999.424,7479300.022,1706.215,152.0,2005_infill_F1,18-Mar-2005
SPRD0045,473849.413,7479350.047,1701.835,189.0,2005_infill_F1,21-Mar-2005
SPRD0046,473899.303,7479349.7,1703.304,185.0,2005_infill_F1,20-Mar-2005
SPRD0047,473999.729,7479350.059,1706.537,186.0,2005_infill_F1,25-Mar-2005
SPRD0049,474046.101,7478950.356,1707.906,236.0,2005_infill_F1,27-Mar-2005
SPRD0051,474100.001,7478999.949,1709.104,265.0,2005_infill_F1,31-Mar-2005
SPRD0052,474149.865,7479046.104,1710.847,252.0,2005_infill_F1,4-Apr-2005
SPRD0054,473850.324,7479449.841,1702.29,220.0,2005_infill_F1,24-Mar-2005
SPRD0055,473900.009,7479449.897,1703.631,207.0,2005_infill_F1,27-Mar-2005
SPRD0056,473998.04,7479449.692,1706.929,178.3,2005_infill_F1,27-Mar-2005
SPRD0057,474049.721,7479450.073,1708.628,220.0,2005_infill_F1,2-Apr-2005
SPRD0059,473800.286,7479499.979,1700.872,190.0,2005_infill_F1,30-Mar-2005
SPRD0060,473899.722,7479499.909,1703.942,222.0,2005_infill_F1,2-Apr-2005
SPRD0062,473999.747,7479500.136,1707.281,210.0,2005_infill_F1,3-Apr-2005
SPRD0064,474249.694,7479249.931,1714.458,198.0,2005_infill_F1,10-May-2005
SPRD0065,474149.688,7479243.742,1711.543,174.35,2005_infill_F1,7-Apr-2005
SPRD0066,473897.987,7479296.381,1703.114,170.0,2005_infill_F1,2-Apr-2005
SPRD0067,474228.805,7479155.758,1712.964,235.0,2005_infill_F1,9-May-2005
SPRD0068,474199.349,7479099.838,1712.213,203.0,2005_infill_F1,6-May-2005
SPRD0069,474194.153,7479049.957,1712.173,205.0,2005_infill_F1,6-May-2005
SPRD0070,474249.886,7479200.175,1714.096,194.0,2005_infill_F1,8-May-2005
SPRD0071,474097.935,7478951.441,1709.273,276.15,2005_infill_F1,7-Apr-2005
SPRD0072,474094.757,7478900.128,1709.234,243.0,2005_infill_F1,21-Apr-2005
SPRD0074,474049.482,7479046.448,1707.821,230.0,2005_infill_F1,11-Apr-2005
SPRD0075,473850.887,7479049.671,1701.886,175.0,2005_infill_F1,24-Apr-2005
SPRD0076,473799.638,7479096.079,1700.345,170.0,2005_infill_F1,24-Apr-2005
SPRD0077,473799.902,7479149.853,1700.473,170.0,2005_infill_F1,24-Apr-2005
SPRD0078,473802.618,7479149.706,1700.46,200.0,2005_infill_F1,27-Apr-2005
SPRD0079,474049.657,7479352.806,1708.061,170.0,2005_infill_F1,7-Apr-2005
SPRD0080,473803.83,7479250.095,1699.849,170.0,2005_infill_F1,6-May-2005
SPRD0081,473803.744,7479198.444,1700.224,190.0,2005_infill_F1,26-Apr-2005
SPRD0083,473801.958,7479096.097,1700.295,200.0,2005_infill_F1,29-Apr-2005
SPRD0084,473852.959,7479049.59,1701.904,215.0,2005_infill_F1,28-Apr-2005
SPRD0085,473801.141,7479004.047,1700.243,230.0,2005_infill_F1,23-Apr-2005
SPRD0086,473849.821,7478949.642,1701.903,170.0,2005_infill_F1,18-Apr-2005
SPRD0087,473900.496,7478895.688,1703.433,200.0,2005_infill_F1,11-Apr-2005
SPRD0088,474199.486,7479304.004,1712.859,166.0,2005_infill_F1,10-May-2005
SPRD0089,474104.391,7479003.526,1709.272,240.0,2005_infill_F1,4-May-2005
SPRD0091,473849.753,7478849.674,1702.007,170.0,2005_infill_F1,11-Apr-2005
SPRD0092,473900.029,7478850.466,1703.499,180.0,2005_infill_F1,13-Apr-2005
SPRD0093,473949.845,7478849.602,1704.939,190.0,2005_infill_F1,13-Apr-2005
SPRD0094,473999.887,7478849.918,1706.333,190.0,2005_infill_F1,17-Apr-2005
SPRD0095,474050.304,7478849.796,1707.807,200.0,2005_infill_F1,17-Apr-2005
SPRD0096,474126.291,7478850.053,1710.363,250.0,2005_infill_F1,16-Apr-2005
SPRD0098,474203.119,7478901.715,1712.453,220.0,2005_infill_F1,30-Apr-2005
SPRD0099,474299.641,7478899.836,1715.217,230.0,2005_infill_F1,1-May-2005
SPRD0100,474198.898,7478950.613,1712.516,259.0,2005_infill_F1,30-Apr-2005
SPRD0101,474256.245,7479050.212,1714.136,202.0,2005_infill_F1,3-May-2005
SPRD0102,474199.147,7478849.462,1712.147,250.0,2005_infill_F1,18-Apr-2005
SPRD0103,474250.264,7478849.736,1713.861,235.0,2005_infill_F1,22-Apr-2005
SPRD0104,473949.568,7478799.918,1704.725,170.0,2005_infill_F1,20-Apr-2005
SPRD0106,474150.328,7478800.122,1710.937,184.85,2005_infill_F1,20-Apr-2005
SPRD0107,474300.061,7478850.001,1715.491,220.0,2005_infill_F1,1-May-2005
SPRD0108,474350.556,7479050.165,1717.017,238.0,2005_infill_F1,6-May-2005
SPRD0109,474307.506,7479092.72,1715.746,240.0,2005_infill_F1,8-May-2005
SPRD0110,474347.906,7479150.221,1716.863,220.0,2005_infill_F1,9-May-2005
SPRD0111,474399.596,7478949.922,1718.44,250.0,2005_infill_F1,3-May-2005
SPRD0112,474399.953,7479050.125,1718.26,240.0,2005_infill_F1,4-May-2005
SPRD0113,474399.624,7479100.071,1718.193,239.0,2005_infill_F3,10-May-2005
SPRD0114,474449.617,7479149.947,1720.348,200.0,2005_infill_F3,28-May-2005
SPRD0116,474499.151,7479150.1,1722.025,220.0,2005_infill_F3,28-May-2005
SPRD0117,474500.156,7479200.11,1721.99,210.0,2005_infill_F3,25-May-2005
SPRD0118,474499.996,7479250.26,1722.425,204.0,2005_infill_F3,19-May-2005
SPRD0119,474449.973,7479250.035,1720.654,198.95,2005_infill_F3,22-May-2005
SPRD0120,474399.285,7479250.03,1719.177,205.0,2005_infill_F3,20-May-2005
SPRD0121,474349.302,7479298.036,1717.965,190.0,2005_infill_F3,26-May-2005
SPRD0122,474244.983,7479350.319,1714.66,230.0,2005_infill_F3,24-May-2005
SPRD0124,474348.58,7479347.454,1718.025,197.0,2005_infill_F3,21-May-2005
SPRD0125,474299.876,7479400.071,1716.569,182.0,2005_infill_F3,20-May-2005
SPRD0126,474149.519,7479453.661,1711.908,167.0,2005_infill_F3,19-May-2005
SPRD0127,474099.452,7479450.429,1710.167,165.0,2005_infill_F3,19-May-2005
SPRD0128,474350.045,7479450.3,1718.535,195.0,2005_infill_F3,16-May-2005
SPRD0129,474449.546,7479450.214,1721.971,213.0,2005_infill_F3,1-Jun-2005
SPRD0130,474299.908,7479500.519,1717.368,184.0,2005_infill_F3,15-May-2005
SPRD0131,474399.299,7479500.024,1720.473,204.0,2005_infill_F3,1-Jun-2005
SPRD0133,473904.658,7479549.984,1704.37,220.0,2005_infill_F3,12-May-2005
SPRD0134,473949.502,7479550.251,1705.714,235.0,2005_infill_F3,12-May-2005
SPRD0135,473999.615,7479549.982,1707.3,216.95,2005_infill_F3,12-May-2005
SPRD0136,474049.92,7479549.702,1709.005,217.0,2005_infill_F3,13-May-2005
SPRD0137,474099.594,7479549.773,1710.482,155.0,2005_infill_F3,13-May-2005
SPRD0138,474149.421,7479549.875,1712.019,156.0,2005_infill_F3,13-May-2005
SPRD0139,474200.502,7479550.077,1713.86,176.0,2005_infill_F3,13-May-2005
SPRD0141,474251.101,7479553.857,1715.638,180.0,2005_infill_F3,15-May-2005
SPRD0142,474253.563,7479553.843,1715.745,190.0,2005_infill_F3,16-May-2005
SPRD0143,474345.748,7479550.244,1718.952,181.0,2005_infill_F3,3-Jun-2005
SPRD0144,474499.831,7479300.168,1722.773,206.0,2005_infill_F3,16-May-2005
SPRD0145,474449.802,7479350.022,1721.62,205.0,2005_infill_F3,15-May-2005
SPRD0146,474500.146,7479350.189,1723.351,213.0,2005_infill_F3,15-May-2005
SPRD0147,474499.252,7479400.213,1723.563,213.0,2005_infill_F3,30-May-2005
SPRD0148,474511.898,7479450.303,1724.172,230.0,2005_infill_F3,1-Jun-2005
SPRD0150,473848.702,7479650.191,1702.682,170.0,2005_infill_F3,17-May-2005
SPRD0151,474550.037,7479450.095,1725.502,230.0,2005_infill_F3,1-Jun-2005
SPRD0152,474549.959,7479350.067,1724.984,215.0,2005_infill_F3,17-May-2005
SPRD0153,474599.048,7479300.683,1726.319,230.0,2005_infill_F3,19-May-2005
SPRD0155,474550.394,7479250.209,1724.166,210.0,2005_infill_F3,19-May-2005
SPRD0156,474599.696,7479349.952,1726.584,220.0,2005_infill_F3,31-May-2005
SPRD0157,474550.129,7479150.186,1723.761,240.0,2005_infill_F3,28-May-2005
SPRD0158,474449.977,7479050.056,1720.068,230.0,2005_infill_F1,29-May-2005
SPRD0159,474450.205,7478950.41,1720.123,205.0,2005_infill_F1,26-May-2005
SPRD0160,473943.677,7478955.093,1704.698,260.0,2005_infill_F1,23-May-2005
SPRD0163,474399.692,7478899.973,1718.486,220.0,2005_infill_F1,26-May-2005
SPRD0164,474350.192,7478849.776,1716.951,210.0,2005_infill_F1,23-May-2005
SPRD0165,474445.615,7479550.604,1722.425,205.0,2005_infill_F3,3-Jun-2005
SPRD0166,474400.198,7479599.882,1721.236,205.0,2005_infill_F3,4-Jun-2005
SPRD0167,474299.763,7479699.917,1717.823,180.0,2005_infill_F3,3-Jun-2005
SPRD0168,474250.243,7479700.238,1716.004,190.0,2005_infill_F3,3-Jun-2005
SPRD0169,474150.229,7479699.813,1712.64,190.0,2005_infill_F3,4-Jun-2005
SPRD0172,473887.534,7479699.58,1704.138,170.0,2005_infill_F3,6-Jun-2005
SPRD0173,473885.346,7479749.873,1704.37,160.0,2005_infill_F3,4-Jun-2005
SPRD0174,473949.597,7479750.02,1703.358,170.0,2005_infill_F3,6-Jun-2005
SPRD0175,474008.982,7479750.047,1708.306,165.0,2005_infill_F3,6-Jun-2005
SPRD0176,474004.839,7479799.802,1708.517,160.0,2005_infill_F3,6-Jun-2005
SPRD0178,474099.833,7479799.922,1711.486,160.0,2005_infill_F3,6-Jun-2005
SPRD0180,473999.794,7479849.717,1708.524,160.0,2005_infill_F3,7-Jun-2005
SPRD0181,474049.29,7479850.049,1710.11,160.0,2005_infill_F3,7-Jun-2005
SPRD0182,474099.635,7479849.831,1711.6,160.0,2005_infill_F3,7-Jun-2005
SPRD0183,474798.629,7479700.288,1735.788,166.0,2005_infill_F2,7-Jun-2005
SPRD0184,474899.71,7479700.11,1739.279,174.0,2005_infill_F2,8-Jun-2005
SPRD0185,475000.093,7479699.807,1743.04,180.0,2005_infill_F2,8-Jun-2005
SPRD0186,474749.97,7479749.562,1734.29,180.0,2005_infill_F2,8-Jun-2005
SPRD0187,474799.816,7479750.182,1736.005,176.0,2005_infill_F2,8-Jun-2005
SPRD0188,474849.685,7479750.308,1737.936,178.0,2005_infill_F2,9-Jun-2005
SPRD0190,474900.315,7479750.349,1739.908,184.0,2005_infill_F2,9-Jun-2005
SPRD0191,474950.097,7479750.259,1741.652,190.0,2005_infill_F2,9-Jun-2005
SPRD0192,475000.042,7479750.031,1743.286,190.0,2005_infill_F2,9-Jun-2005
SPRD0193,475049.725,7479749.794,1745.092,186.0,2005_infill_F2,10-Jun-2005
SPRD0194,475099.808,7479799.507,1747.018,195.0,2005_infill_F2,11-Jun-2005
SPRD0196,474999.879,7479799.803,1743.559,202.0,2005_infill_F2,10-Jun-2005
SPRD0197,474900.19,7479800.244,1739.817,202.0,2005_infill_F2,11-Jun-2005
SPRD0198,474799.72,7479800.116,1735.893,190.0,2005_infill_F2,11-Jun-2005
SPRD0199,474750.368,7479799.84,1734.327,200.0,2005_infill_F2,11-Jun-2005
SPRD0201,474649.772,7479800.003,1730.434,170.0,2005_infill_F2,12-Jun-2005
